account_id,month_start,month_label,month_index,tenure_months,plan_tier,seats_licensed,mrr_usd,arr_usd,term_end_date,days_subscribed,core_events,total_events,active_users,active_days,sessions,feature_areas_used,distinct_features_used,power_feature_events,advanced_feature_events,seat_utilisation,events_per_active_user,top_user_event_share,tickets_opened,high_priority_tickets,avg_csat,last_event_date,prev_core_events,rolling_3m_events,prior_3m_events,is_contiguous,consecutive_zero_usage_months,mom_change_pct,rolling_3m_change_pct,days_to_renewal,account_name,industry,country,employee_band,acquisition_channel,csm_owner,is_managed_account,signup_date,feature_areas_adopted,adoption_breadth_pct,size_segment,lifecycle_segment,engagement_segment,flag_zero_usage,flag_dormant_2m,flag_sharp_mom_decline,flag_sustained_decline,flag_low_seat_utilisation,flag_single_active_user,flag_narrow_adoption,flag_low_frequency,flag_support_pressure,flag_renewal_soon,risk_score,risk_band,risk_reasons
ACC-00137,2026-07-01,2026-07,23,40,growth,12,258.83,3105.96,2027-03-14,31,1,8,1,1,8,1,1,1,0,0.0833,1.0,1.0,0,0,,2026-07-23,2,2.0,4.333333333333333,true,0,,,256,MeridianWorks 057,Professional Services,United States,201-1000,self_serve,C. Moreau,true,2023-03-15,1,0.167,SMB,Mature,Minimal,false,false,false,false,true,true,true,true,false,false,38,Medium,usage concentrated in one user; only 8.0% of seats active; uses 1 of 6 feature areas; active on only 1 days
ACC-00265,2026-07-01,2026-07,23,29,starter,19,213.3,2559.6,2027-02-20,31,1,1,1,1,1,1,1,1,0,0.0526,1.0,1.0,1,0,,2026-07-16,1,1.3333333333333333,0.0,true,0,,,234,VertexHoldings 182,,United States,1-50,referral,C. Moreau,true,2024-02-21,1,0.167,Self-Serve,Mature,Minimal,false,false,false,false,true,true,true,true,false,false,38,Medium,usage concentrated in one user; only 5.0% of seats active; uses 1 of 6 feature areas; active on only 1 days
ACC-00101,2026-07-01,2026-07,23,43,starter,14,168.98,2027.76,2026-12-01,31,1,11,1,1,11,1,1,1,0,0.0714,1.0,1.0,0,0,,2026-07-29,3,3.0,6.666666666666667,true,0,,,153,EmberlyCollective 108,Retail,United States,1-50,outbound,D. Sharma,true,2022-12-02,1,0.167,Self-Serve,Mature,Minimal,false,false,false,false,true,true,true,true,false,false,38,Medium,usage concentrated in one user; only 7.0% of seats active; uses 1 of 6 feature areas; active on only 1 days
ACC-00497,2026-07-01,2026-07,23,7,starter,7,82.49,989.88,2026-12-13,31,1,1,1,1,1,1,1,0,0,0.1429,1.0,1.0,0,0,,2026-07-29,1,0.6666666666666666,13.666666666666666,true,0,,,165,KestrelSolutions 330,Healthcare,Germany,51-200,self_serve,C. Moreau,true,2025-12-13,1,0.167,Self-Serve,Establishing,Minimal,false,false,false,false,true,true,true,true,false,false,38,Medium,usage concentrated in one user; only 14.0% of seats active; uses 1 of 6 feature areas; active on only 1 days
ACC-00368,2026-07-01,2026-07,23,20,starter,6,68.41,820.92,2026-11-26,31,1,1,1,1,1,1,1,0,0,0.1667,1.0,1.0,0,0,,2026-07-29,0,1.0,1.6666666666666667,true,0,,,148,AsterDynamics 472,Professional Services,United Kingdom,51-200,self_serve,C. Moreau,true,2024-11-26,1,0.167,Self-Serve,Established,Minimal,false,false,false,false,true,true,true,true,false,false,38,Medium,usage concentrated in one user; only 17.0% of seats active; uses 1 of 6 feature areas; active on only 1 days
ACC-00234,2026-07-01,2026-07,23,32,starter,5,55.28,663.36,2026-11-05,31,1,1,1,1,1,1,1,0,0,0.2,1.0,1.0,2,0,5.0,2026-07-17,2,2.0,2.6666666666666665,true,0,,,127,WillowIndustries 281,Non-profit,Canada,51-200,outbound,B. Lindqvist,true,2023-11-06,1,0.167,Self-Serve,Mature,Minimal,false,false,false,false,true,true,true,true,false,false,38,Medium,usage concentrated in one user; only 20.0% of seats active; uses 1 of 6 feature areas; active on only 1 days
ACC-00192,2026-07-01,2026-07,23,36,enterprise,197,9870.34,118444.08,2027-07-06,31,65,106,30,23,92,5,14,9,21,0.1523,2.17,0.3692,0,0,,2026-07-31,74,91.0,153.66666666666666,true,0,-0.1216,-0.4078,370,VertexGroup 248,Manufacturing,United States,1000+,partner,D. Sharma,true,2023-07-07,5,0.833,Enterprise,Mature,Engaged,false,false,false,true,true,false,false,false,false,false,35,Medium,sustained decline -41.0%; only 15.0% of seats active
ACC-00041,2026-07-01,2026-07,23,48,enterprise,147,6780.42,81365.04,2027-07-14,31,38,48,23,15,48,5,10,5,6,0.1565,1.65,0.1842,0,0,,2026-07-30,36,36.333333333333336,73.33333333333333,true,0,0.0556,-0.5045,378,GraniteHoldings 302,Technology,India,1-50,self_serve,G. Alvarez,true,2022-07-15,5,0.833,Enterprise,Mature,Engaged,false,false,false,true,true,false,false,false,false,false,35,Medium,sustained decline -50.0%; only 16.0% of seats active
ACC-00423,2026-07-01,2026-07,23,16,enterprise,157,6675.36,80104.32,2027-03-18,31,55,117,31,22,114,2,5,5,16,0.1975,1.77,0.1273,1,1,,2026-07-31,74,66.33333333333333,370.6666666666667,true,0,-0.2568,-0.821,260,QuartzWorks 405,Healthcare,United States,201-1000,inbound,C. Moreau,true,2025-03-18,2,0.333,Enterprise,Established,Engaged,false,false,false,true,true,false,false,false,false,false,35,Medium,sustained decline -82.0%; only 20.0% of seats active
ACC-00156,2026-07-01,2026-07,23,38,business,146,5046.64,60559.68,2027-05-02,31,107,163,33,29,148,2,4,9,13,0.226,3.24,0.2523,1,0,,2026-07-31,106,129.66666666666666,174.66666666666666,true,0,0.0094,-0.2576,305,EmberlyGroup 284,Non-profit,United States,1-50,self_serve,G. Alvarez,true,2023-05-03,2,0.333,Mid-Market,Mature,Engaged,false,false,false,true,true,false,false,false,false,false,35,Medium,sustained decline -26.0%; only 23.0% of seats active
ACC-00200,2026-07-01,2026-07,23,35,business,104,3506.45,42077.4,2026-08-14,31,362,582,56,30,496,4,11,15,77,0.5385,6.46,0.1215,1,0,,2026-07-31,450,472.3333333333333,641.0,true,0,-0.1956,-0.2631,44,KestrelPartners 022,Technology,United States,1-50,partner,B. Lindqvist,true,2023-08-15,4,0.667,Mid-Market,Mature,Power,false,false,false,true,false,false,false,false,false,true,35,Medium,sustained decline -26.0%; renews in 44 days
ACC-00292,2026-04-01,2026-04,20,24,business,101,3418.72,41024.64,2026-04-22,21,109,192,40,19,156,3,8,0,41,0.396,2.73,0.2844,0,0,,2026-04-21,164,137.33333333333334,283.3333333333333,true,0,-0.3354,-0.5153,21,GraniteDynamics 280,Technology,United States,51-200,self_serve,A. Okafor,true,2024-04-22,3,0.5,Mid-Market,Mature,Engaged,false,false,false,true,false,false,false,false,false,true,35,Medium,sustained decline -52.0%; renews in 21 days
ACC-00320,2026-07-01,2026-07,23,23,business,94,3315.87,39790.44,2026-08-29,31,214,299,50,28,283,3,8,6,53,0.5319,4.28,0.1729,1,1,,2026-07-31,228,220.33333333333334,510.6666666666667,true,0,-0.0614,-0.5685,59,CedarLabs 313,,United States,1000+,self_serve,E. Rossi,true,2024-08-29,3,0.5,Mid-Market,Established,Power,false,false,false,true,false,false,false,false,false,true,35,Medium,sustained decline -57.0%; renews in 59 days
ACC-00168,2026-07-01,2026-07,23,38,business,77,2526.38,30316.56,2027-05-27,31,22,31,15,16,29,2,4,0,1,0.1948,1.47,0.3182,2,0,,2026-07-31,30,21.0,81.0,true,0,-0.2667,-0.7407,330,KestrelGroup 176,Education,United Kingdom,1-50,self_serve,D. Sharma,true,2023-05-28,2,0.333,Mid-Market,Mature,Engaged,false,false,false,true,true,false,false,false,false,false,35,Medium,sustained decline -74.0%; only 19.0% of seats active
ACC-00429,2026-07-01,2026-07,23,16,business,72,2513.88,30166.56,2027-03-28,31,25,48,12,17,47,2,4,5,11,0.1667,2.08,0.16,0,0,,2026-07-31,32,26.333333333333332,82.0,true,0,-0.2188,-0.6789,270,CobaltHoldings 458,Healthcare,United States,51-200,outbound,H. Nowak,true,2025-03-28,2,0.333,Mid-Market,Established,Engaged,false,false,false,true,true,false,false,false,false,false,35,Medium,sustained decline -68.0%; only 17.0% of seats active
ACC-00244,2026-07-01,2026-07,23,31,business,72,2431.52,29178.24,2026-12-17,31,39,136,21,21,132,2,3,19,0,0.2917,1.86,0.1026,0,0,,2026-07-31,23,35.0,54.333333333333336,true,0,0.6957,-0.3558,169,AsterGroup 032,Professional Services,United Kingdom,51-200,partner,A. Okafor,true,2023-12-18,2,0.333,Mid-Market,Mature,Engaged,false,false,false,true,true,false,false,false,false,false,35,Medium,sustained decline -36.0%; only 29.0% of seats active
ACC-00325,2026-07-01,2026-07,23,22,business,52,1835.88,22030.56,2026-09-03,31,47,58,16,20,55,3,8,0,16,0.3077,2.94,0.1915,2,1,,2026-07-31,49,45.0,61.0,true,0,-0.0408,-0.2623,64,NorthTechnologies 331,Healthcare,Canada,201-1000,self_serve,F. Tanaka,true,2024-09-03,3,0.5,Mid-Market,Established,Engaged,false,false,false,true,false,false,false,false,false,true,35,Medium,sustained decline -26.0%; renews in 64 days
ACC-00005,2026-07-01,2026-07,23,52,growth,58,1322.7,15872.4,2027-03-06,31,20,25,14,15,24,2,3,2,7,0.2414,1.43,0.2,0,0,,2026-07-29,12,19.666666666666668,31.0,true,0,,-0.3656,248,OnyxCollective 012,Technology,India,1000+,self_serve,G. Alvarez,true,2022-03-07,2,0.333,SMB,Mature,Engaged,false,false,false,true,true,false,false,false,false,false,35,Medium,sustained decline -37.0%; only 24.0% of seats active
ACC-00259,2026-07-01,2026-07,23,29,growth,36,753.9,9046.8,2027-02-08,31,49,77,7,22,62,2,4,0,3,0.1944,7.0,0.4286,0,0,,2026-07-31,64,74.66666666666667,172.66666666666666,true,0,-0.2344,-0.5676,222,PinnacleTechnologies 187,Manufacturing,United States,1-50,outbound,B. Lindqvist,true,2024-02-09,2,0.333,SMB,Mature,Engaged,false,false,false,true,true,false,false,false,false,false,35,Medium,sustained decline -57.0%; only 19.0% of seats active
ACC-00478,2026-07-01,2026-07,23,10,growth,30,631.38,7576.56,2026-09-04,31,85,109,19,25,99,4,10,1,18,0.6333,4.47,0.3529,0,0,,2026-07-31,118,88.66666666666667,147.66666666666666,true,0,-0.2797,-0.3995,65,LumenDynamics 448,Technology,United States,1-50,inbound,F. Tanaka,true,2025-09-04,4,0.667,SMB,Establishing,Power,false,false,false,true,false,false,false,false,false,true,35,Medium,sustained decline -40.0%; renews in 65 days
ACC-00102,2026-07-01,2026-07,23,43,growth,32,626.73,7520.76,2026-12-02,31,8,11,6,7,11,2,4,0,1,0.1875,1.33,0.25,0,0,,2026-07-29,14,12.333333333333334,20.666666666666668,true,0,,-0.4032,154,LumenSolutions 162,Education,Germany,1000+,self_serve,D. Sharma,true,2022-12-03,2,0.333,SMB,Mature,Casual,false,false,false,true,true,false,false,false,false,false,35,Medium,sustained decline -40.0%; only 19.0% of seats active
ACC-00327,2026-07-01,2026-07,23,22,growth,31,617.81,7413.72,2026-09-13,31,26,34,13,15,33,4,7,3,6,0.4194,2.0,0.3846,2,0,3.0,2026-07-31,30,25.0,46.666666666666664,true,0,-0.1333,-0.4643,74,CorvusPartners 454,Technology,United States,1000+,inbound,A. Okafor,true,2024-09-13,4,0.667,SMB,Established,Engaged,false,false,false,true,false,false,false,false,false,true,35,Medium,sustained decline -46.0%; renews in 74 days
ACC-00315,2026-07-01,2026-07,23,23,growth,28,593.32,7119.84,2026-08-19,31,35,40,10,17,38,2,6,3,16,0.3571,3.5,0.4571,0,0,,2026-07-31,48,44.333333333333336,60.333333333333336,true,0,-0.2708,-0.2652,49,OnyxGroup 320,Healthcare,United States,1000+,referral,B. Lindqvist,true,2024-08-19,2,0.333,SMB,Established,Engaged,false,false,false,true,false,false,false,false,false,true,35,Medium,sustained decline -27.0%; renews in 49 days
ACC-00275,2026-07-01,2026-07,23,28,growth,28,561.18,6734.16,2027-03-15,31,14,20,6,12,19,2,5,0,5,0.2143,2.33,0.4286,0,0,,2026-07-27,10,9.333333333333334,90.0,true,0,,-0.8963,257,IronLabs 157,Non-profit,Germany,1-50,referral,D. Sharma,true,2024-03-15,2,0.333,SMB,Mature,Engaged,false,false,false,true,true,false,false,false,false,false,35,Medium,sustained decline -90.0%; only 21.0% of seats active
ACC-00217,2026-07-01,2026-07,23,34,growth,26,508.29,6099.48,2026-09-26,31,33,48,11,19,48,3,6,0,11,0.4231,3.0,0.2727,1,0,,2026-07-30,29,30.0,42.0,true,0,0.1379,-0.2857,87,MeridianAnalytics 167,Professional Services,United States,51-200,self_serve,D. Sharma,true,2023-09-27,3,0.5,SMB,Mature,Engaged,false,false,false,true,false,false,false,false,false,true,35,Medium,sustained decline -29.0%; renews in 87 days
ACC-00419,2026-07-01,2026-07,23,16,growth,19,399.42,4793.04,2027-03-13,31,5,8,3,5,8,2,3,0,1,0.1579,1.67,0.6,0,0,,2026-07-30,10,6.666666666666667,53.666666666666664,true,0,,-0.8758,255,OnyxSolutions 474,Education,United States,1-50,inbound,A. Okafor,true,2025-03-13,2,0.333,SMB,Established,Casual,false,false,false,true,true,false,false,false,false,false,35,Medium,sustained decline -88.0%; only 16.0% of seats active
ACC-00215,2025-09-01,2025-09,13,24,starter,20,236.49,2837.88,2025-09-19,18,18,26,6,11,25,4,8,2,6,0.3,3.0,0.2778,0,0,,2025-09-18,29,26.0,59.0,true,0,-0.3793,-0.5593,18,OnyxHoldings 254,,United Kingdom,201-1000,inbound,F. Tanaka,true,2023-09-20,4,0.667,Self-Serve,Mature,Engaged,false,false,false,true,false,false,false,false,false,true,35,Medium,sustained decline -56.0%; renews in 18 days
ACC-00329,2026-07-01,2026-07,23,22,starter,20,210.54,2526.48,2026-09-20,31,20,25,6,13,25,4,9,1,4,0.3,3.33,0.4,0,0,,2026-07-31,22,23.0,33.666666666666664,true,0,-0.0909,-0.3168,81,SolsticeIndustries 437,Financial Services,United Kingdom,1-50,partner,G. Alvarez,true,2024-09-20,4,0.667,Self-Serve,Established,Engaged,false,false,false,true,false,false,false,false,false,true,35,Medium,sustained decline -32.0%; renews in 81 days
ACC-00448,2026-07-01,2026-07,23,15,starter,18,189.09,2269.08,2027-04-29,31,15,18,4,10,16,3,5,1,5,0.2222,3.75,0.7333,2,1,5.0,2026-07-29,8,13.333333333333334,20.333333333333332,true,0,,-0.3443,302,CobaltGroup 392,Professional Services,United States,1-50,self_serve,A. Okafor,true,2025-04-29,3,0.5,Self-Serve,Established,Engaged,false,false,false,true,true,false,false,false,false,false,35,Medium,sustained decline -34.0%; only 22.0% of seats active
ACC-00074,2026-07-01,2026-07,23,46,starter,6,69.58,834.96,2026-09-23,31,27,40,3,18,37,2,6,1,8,0.5,9.0,0.6667,1,0,,2026-07-29,38,30.666666666666668,41.666666666666664,true,0,-0.2895,-0.264,84,CobaltHoldings 062,Technology,United States,201-1000,self_serve,B. Lindqvist,true,2022-09-24,2,0.333,Self-Serve,Mature,Power,false,false,false,true,false,false,false,false,false,true,35,Medium,sustained decline -26.0%; renews in 84 days
ACC-00035,2026-07-01,2026-07,23,48,growth,80,1791.77,21501.24,2027-06-30,31,10,29,9,8,29,2,4,1,2,0.1125,1.11,0.2,0,0,,2026-07-30,25,18.333333333333332,19.0,true,0,-0.6,,364,CedarWorks 093,Healthcare,United States,1-50,referral,H. Nowak,true,2022-07-01,2,0.333,SMB,Mature,Engaged,false,false,true,false,true,false,false,false,false,false,30,Medium,MoM drop -60.0%; only 11.0% of seats active
ACC-00201,2026-07-01,2026-07,23,35,growth,54,1159.95,13919.4,2026-08-14,31,53,97,3,23,55,2,4,0,17,0.0556,17.67,0.9623,1,1,,2026-07-31,60,52.666666666666664,58.666666666666664,true,0,-0.1167,-0.1023,44,BlueGroup 068,Healthcare,Germany,201-1000,self_serve,G. Alvarez,true,2023-08-15,2,0.333,SMB,Mature,Engaged,false,false,false,false,true,true,false,false,false,true,30,Medium,usage concentrated in one user; only 6.0% of seats active; renews in 44 days
ACC-00356,2025-10-01,2025-10,14,11,growth,50,1129.78,13557.36,2025-11-05,31,102,146,6,25,71,2,5,6,22,0.12,17.0,0.9412,1,0,,2025-10-31,89,107.0,125.33333333333333,true,0,0.1461,-0.1463,35,VertexHoldings 446,Retail,United States,1-50,referral,E. Rossi,true,2024-11-05,2,0.333,SMB,Establishing,Engaged,false,false,false,false,true,true,false,false,false,true,30,Medium,usage concentrated in one user; only 12.0% of seats active; renews in 35 days
ACC-00188,2025-06-01,2025-06,10,24,growth,47,1044.08,12528.96,2025-06-21,20,60,81,9,17,47,3,8,2,11,0.1915,6.67,0.8667,1,1,,2025-06-20,82,73.0,68.33333333333333,true,0,-0.2683,0.0683,20,CedarIndustries 005,Manufacturing,Australia,1-50,inbound,F. Tanaka,true,2023-06-22,3,0.5,SMB,Mature,Engaged,false,false,false,false,true,true,false,false,false,true,30,Medium,usage concentrated in one user; only 19.0% of seats active; renews in 20 days
ACC-00260,2026-01-01,2026-01,17,23,growth,30,670.68,8048.16,2026-02-09,31,66,86,4,23,57,3,6,8,6,0.1333,16.5,0.9545,0,0,,2026-01-31,56,60.0,64.66666666666667,true,0,0.1786,-0.0722,39,SolsticeIndustries 041,Manufacturing,United Kingdom,201-1000,inbound,H. Nowak,true,2024-02-10,3,0.5,SMB,Established,Engaged,false,false,false,false,true,true,false,false,false,true,30,Medium,usage concentrated in one user; only 13.0% of seats active; renews in 39 days
ACC-00174,2026-07-01,2026-07,23,37,starter,28,297.13,3565.56,2027-06-07,31,52,72,8,23,68,6,13,5,11,0.2857,6.5,0.25,1,0,,2026-07-31,93,67.0,73.33333333333333,true,0,-0.4409,-0.0864,341,GranitePartners 214,Technology,United States,201-1000,referral,H. Nowak,true,2023-06-08,6,1.0,Self-Serve,Mature,Engaged,false,false,true,false,true,false,false,false,false,false,30,Medium,MoM drop -44.0%; only 29.0% of seats active
ACC-00059,2026-07-01,2026-07,23,47,starter,15,175.98,2111.76,2026-08-22,31,38,61,2,22,48,3,7,1,13,0.1333,19.0,0.9737,2,0,5.0,2026-07-31,54,44.333333333333336,35.0,true,0,-0.2963,0.2667,52,BlueDynamics 112,Technology,United States,201-1000,referral,B. Lindqvist,true,2022-08-23,3,0.5,Self-Serve,Mature,Engaged,false,false,false,false,true,true,false,false,false,true,30,Medium,usage concentrated in one user; only 13.0% of seats active; renews in 52 days
ACC-00322,2026-07-01,2026-07,23,22,starter,14,172.79,2073.48,2026-09-02,31,23,40,1,16,31,3,8,1,6,0.0714,23.0,1.0,1,0,,2026-07-31,35,32.0,25.0,true,0,-0.3429,0.28,63,CorvusCollective 432,Education,India,1-50,inbound,A. Okafor,true,2024-09-02,3,0.5,Self-Serve,Established,Engaged,false,false,false,false,true,true,false,false,false,true,30,Medium,usage concentrated in one user; only 7.0% of seats active; renews in 63 days
ACC-00058,2026-07-01,2026-07,23,47,starter,11,114.05,1368.6,2026-08-21,31,15,24,3,11,22,4,10,2,6,0.2727,5.0,0.8,1,1,,2026-07-30,8,11.333333333333334,13.0,true,0,,,51,CorvusHoldings 278,Technology,Germany,1-50,partner,B. Lindqvist,true,2022-08-22,4,0.667,Self-Serve,Mature,Engaged,false,false,false,false,true,true,false,false,false,true,30,Medium,usage concentrated in one user; only 27.0% of seats active; renews in 51 days
ACC-00299,2026-07-01,2026-07,23,26,growth,43,922.3,11067.6,2027-05-13,31,2,7,2,2,7,1,2,0,1,0.0465,1.0,0.5,0,0,,2026-07-31,6,7.0,7.666666666666667,true,0,,,316,CobaltSolutions 150,Manufacturing,United States,201-1000,self_serve,H. Nowak,true,2024-05-13,1,0.167,SMB,Mature,Minimal,false,false,false,false,true,false,true,true,false,false,28,Low,only 5.0% of seats active; uses 1 of 6 feature areas; active on only 2 days
ACC-00298,2026-07-01,2026-07,23,26,starter,8,82.25,987.0,2027-05-08,31,2,9,2,2,9,1,2,0,1,0.25,1.0,0.5,1,0,2.0,2026-07-31,5,5.333333333333333,7.666666666666667,true,0,,,311,CorvusCollective 036,Healthcare,India,1000+,inbound,H. Nowak,true,2024-05-08,1,0.167,Self-Serve,Mature,Minimal,false,false,false,false,true,false,true,true,false,false,28,Low,only 25.0% of seats active; uses 1 of 6 feature areas; active on only 2 days
ACC-00091,2026-07-01,2026-07,23,44,starter,5,55.87,670.44,2026-11-04,31,3,4,1,3,4,1,1,0,0,0.2,3.0,1.0,1,0,,2026-07-29,4,4.333333333333333,9.0,true,0,,,126,LumenDynamics 184,Financial Services,Germany,51-200,outbound,B. Lindqvist,true,2022-11-05,1,0.167,Self-Serve,Mature,Casual,false,false,false,false,true,true,true,false,false,false,28,Low,usage concentrated in one user; only 20.0% of seats active; uses 1 of 6 feature areas
ACC-00492,2026-07-01,2026-07,23,8,enterprise,152,7387.66,88651.92,2026-11-19,31,735,1004,71,31,534,4,9,113,108,0.4671,10.35,0.502,0,0,,2026-07-31,773,711.0,1051.0,true,0,-0.0492,-0.3235,141,CedarIndustries 401,Healthcare,United States,201-1000,outbound,D. Sharma,true,2025-11-19,4,0.667,Enterprise,Establishing,Engaged,false,false,false,true,false,false,false,false,false,false,25,Low,sustained decline -32.0%
ACC-00283,2026-07-01,2026-07,23,27,enterprise,157,7248.61,86983.32,2027-04-11,31,117,187,56,28,180,3,7,6,32,0.3567,2.09,0.1538,0,0,,2026-07-31,125,118.66666666666667,168.0,true,0,-0.064,-0.2937,284,NorthSystems 243,Technology,United States,51-200,outbound,B. Lindqvist,true,2024-04-11,3,0.5,Enterprise,Mature,Engaged,false,false,false,true,false,false,false,false,false,false,25,Low,sustained decline -29.0%
ACC-00441,2026-07-01,2026-07,23,15,enterprise,157,6442.31,77307.72,2027-04-19,31,185,271,52,29,259,3,8,32,50,0.3312,3.56,0.1081,1,0,,2026-07-31,174,177.33333333333334,294.6666666666667,true,0,0.0632,-0.3982,292,GranitePartners 346,Retail,Canada,201-1000,partner,D. Sharma,true,2025-04-19,3,0.5,Enterprise,Established,Engaged,false,false,false,true,false,false,false,false,false,false,25,Low,sustained decline -40.0%
ACC-00379,2026-07-01,2026-07,23,19,enterprise,113,5687.42,68249.04,2026-12-10,31,311,519,34,30,252,4,11,31,120,0.3009,9.15,0.5852,0,0,,2026-07-31,417,442.6666666666667,699.0,true,0,-0.2542,-0.3667,162,AsterCollective 384,Non-profit,United States,1000+,self_serve,A. Okafor,true,2024-12-10,4,0.667,Enterprise,Established,Engaged,false,false,false,true,false,false,false,false,false,false,25,Low,sustained decline -37.0%
ACC-00396,2026-07-01,2026-07,23,18,enterprise,114,5372.51,64470.12,2027-01-27,31,388,500,55,31,376,5,14,19,120,0.4825,7.05,0.2577,1,1,,2026-07-31,554,463.6666666666667,700.6666666666666,true,0,-0.2996,-0.3382,210,EmberlyPartners 394,Non-profit,United States,201-1000,self_serve,G. Alvarez,true,2025-01-27,5,0.833,Enterprise,Established,Engaged,false,false,false,true,false,false,false,false,false,false,25,Low,sustained decline -34.0%
ACC-00355,2026-07-01,2026-07,23,20,business,67,2267.35,27208.2,2026-11-03,31,142,228,27,28,198,4,12,8,42,0.403,5.26,0.3944,1,0,3.0,2026-07-31,112,139.0,250.66666666666666,true,0,0.2679,-0.4455,125,WillowTechnologies 391,Financial Services,United States,201-1000,partner,E. Rossi,true,2024-11-03,4,0.667,Mid-Market,Established,Engaged,false,false,false,true,false,false,false,false,false,false,25,Low,sustained decline -45.0%
ACC-00486,2026-07-01,2026-07,23,9,business,57,1768.16,21217.92,2026-10-03,31,149,231,26,28,213,3,8,23,37,0.4561,5.73,0.1544,1,1,,2026-07-31,176,176.0,251.0,true,0,-0.1534,-0.2988,94,HalcyonWorks 345,Healthcare,United States,201-1000,self_serve,A. Okafor,true,2025-10-03,3,0.5,Mid-Market,Establishing,Engaged,false,false,false,true,false,false,false,false,false,false,25,Low,sustained decline -30.0%
